99,6,537.32,771.22,64.35,35.78,1,-1,-1,-1
99,7,2381.60,335.00,177.03,202.00,1,-1,-1,-1
100,6,537.14,770.97,64.73,36.03,1,-1,-1,-1
100,7,2381.46,335.00,177.06,202.00,1,-1,-1,-1
101,6,537.12,770.91,64.76,36.09,1,-1,-1,-1
101,7,2379.93,335.00,177.85,202.74,1,-1,-1,-1
102,6,536.18,770.20,65.92,36.80,1,-1,-1,-1
102,7,2379.75,335.00,178.17,202.98,1,-1,-1,-1
103,6,536.28,769.96,66.16,37.04,1,-1,-1,-1
103,7,2379.33,335.00,178.35,203.20,1,-1,-1,-1
104,6,536.03,769.88,66.16,37.12,1,-1,-1,-1
105,6,535.72,769.60,66.66,37.40,1,-1,-1,-1
108,9,2381.94,335.78,175.56,202.20,1,-1,-1,-1
109,9,2380.94,336.02,175.54,201.93,1,-1,-1,-1
110,9,2380.94,336.08,175.68,201.87,1,-1,-1,-1
111,9,2380.87,336.09,175.90,201.87,1,-1,-1,-1
111,11,538.00,772.00,63.00,35.00,1,-1,-1,-1
112,9,2381.17,336.08,176.09,201.89,1,-1,-1,-1
112,11,538.00,772.00,63.00,35.00,1,-1,-1,-1
113,9,2381.97,336.07,176.16,201.90,1,-1,-1,-1
113,11,538.00,772.00,63.00,35.00,1,-1,-1,-1
114,9,2382.25,336.06,176.22,201.92,1,-1,-1,-1
114,11,538.00,772.00,63.00,35.00,1,-1,-1,-1
115,9,2381.96,336.05,176.36,201.93,1,-1,-1,-1
115,11,538.00,772.00,63.00,35.00,1,-1,-1,-1
116,9,2382.18,336.04,176.41,201.94,1,-1,-1,-1
116,11,537.62,772.00,63.06,35.00,1,-1,-1,-1
117,9,2381.87,336.04,176.54,201.95,1,-1,-1,-1
117,11,537.47,772.00,63.13,35.00,1,-1,-1,-1
118,9,2381.72,336.03,176.67,201.96,1,-1,-1,-1
118,11,537.77,772.00,63.12,35.00,1,-1,-1,-1
119,9,2381.63,336.03,176.78,201.96,1,-1,-1,-1
119,11,537.51,772.00,63.19,35.00,1,-1,-1,-1
120,9,2381.56,336.02,176.89,201.97,1,-1,-1,-1
120,11,537.39,772.00,63.25,35.00,1,-1,-1,-1
121,9,2378.62,335.36,178.11,202.63,1,-1,-1,-1
121,11,536.80,771.33,64.37,35.67,1,-1,-1,-1
122,9,2376.22,335.11,179.18,202.89,1,-1,-1,-1
122,11,536.61,771.08,64.74,35.92,1,-1,-1,-1
123,9,2376.97,335.01,179.60,202.98,1,-1,-1,-1
123,11,536.85,770.99,64.91,36.01,1,-1,-1,-1
